,date,map,o_player1,o_player1_agent,o_player2,o_player2_agent,o_player3,o_player3_agent,o_player4,o_player4_agent,o_player5,o_player5_agent,o_team,player1,player1_agent,player2,player2_agent,player3,player3_agent,player4,player4_agent,player5,player5_agent,result,team
9621,24-04-21,Haven,Less,raze,Doubleee,killjoy,ducKw0w,omen,Tisora,jett,zakkv,sova,KIKA,DMT,jett,luqz,sova,silentzz,raze,bzkA,cypher,cmtJ,omen,Lose,HPW
9622,24-04-21,Split,zakkv,reyna,Tisora,sage,Less,raze,Doubleee,killjoy,ducKw0w,omen,KIKA,Magic,jett,ceegu1N,omen,Pernalonga,raze,jacobin,breach,CTC,killjoy,Win,INGA
9623,23-04-21,Ascent,pollo,yoru,Gabriel,astra,Docks,sova,Ant,killjoy,dio9x,skye,BD,aspas,raze,bld,viper,ntk,sova,DiMAS,skye,mNdS,astra,Win,SLK
9624,13-04-21,Bind,zakkv,sova,Less,raze,Doubleee,killjoy,Tisora,jett,ducKw0w,omen,KIKA,pavel,raze,gustt1nha,sova,tuyz,sage,Biscoit1n,viper,rst,astra,Lose,IMP
9625,13-04-21,Ascent,Less,raze,zakkv,sova,Doubleee,killjoy,Tisora,jett,ducKw0w,omen,KIKA,Biscoit1n,viper,tuyz,raze,rst,astra,gustt1nha,sova,pavel,skye,Lose,IMP
9626,23-04-21,Icebox,luqz,sova,silentzz,raze,DMT,jett,bzkA,sage,cmtJ,omen,HPW,heat,jett,shion,reyna,Myssen,sova,pleets,viper,liazzi,sage,Win,LBRTY
9627,23-04-21,Bind,ryotzz,killjoy,murizzz,raze,pepa,omen,matheuzin,sova,kon4n,skye,PAIN,nandinh0,brimstone,DRAGziKW,raze,WKN,viper,l4cerr,sova,Urango,skye,Lose,FE
9628,13-04-21,Bind,DMT,jett,silentzz,raze,bzkA,cypher,luqz,sova,cmtJ,omen,HPW,dragonite,cypher,fzkk,raze,delevingne,skye,v1xen,omen,krain,sova,Lose,VORA
9629,13-04-21,Haven,silentzz,raze,DMT,jett,luqz,sova,bzkA,cypher,cmtJ,omen,HPW,fzkk,raze,dragonite,killjoy,v1xen,astra,krain,sova,delevingne,skye,Win,VORA
9630,13-04-21,Icebox,silentzz,raze,cmtJ,omen,DMT,jett,luqz,sova,bzkA,sage,HPW,fzkk,raze,dragonite,killjoy,delevingne,skye,krain,sova,v1xen,viper,Lose,VORA
9631,13-04-21,Bind,Less,raze,Doubleee,killjoy,ducKw0w,omen,zakkv,sova,Tisora,jett,KIKA,PryZee,raze,Evilkyk,sova,Maverick,omen,Zap,jett,Veroneze,cypher,Lose,VK
9632,13-04-21,Ascent,Less,raze,ducKw0w,omen,Doubleee,killjoy,zakkv,sova,Tisora,jett,KIKA,PryZee,raze,Maverick,omen,Evilkyk,sova,Zap,jett,Veroneze,cypher,Win,VK
9633,13-04-21,Split,Tisora,sage,Doubleee,killjoy,Less,raze,zakkv,reyna,ducKw0w,omen,KIKA,PryZee,raze,Zap,jett,Maverick,omen,Evilkyk,sage,Veroneze,cypher,Lose,VK
9634,13-04-21,Bind,rankioshi,raze,kato,cypher,BladeZ,phoenix,Dvyno,sova,Leakq,omen,SUSH,fzkk,raze,dragonite,cypher,v1xen,omen,delevingne,skye,krain,sova,Win,VORA
9635,13-04-21,Haven,BladeZ,phoenix,rankioshi,jett,kato,raze,Dvyno,sova,Leakq,omen,SUSH,fzkk,raze,krain,sova,dragonite,killjoy,delevingne,skye,v1xen,astra,Win,VORA
9636,13-04-21,Haven,koé,raze,NANZIN,sova,sunset,jett,flainzz,killjoy,BrinkssJ,brimstone,SH,murizzz,jett,kon4n,skye,pepa,omen,matheuzin,sova,ryotzz,killjoy,Lose,PAIN
9637,13-04-21,Ascent,sunset,jett,BrinkssJ,sage,NANZIN,sova,koé,omen,flainzz,killjoy,SH,matheuzin,sova,pepa,omen,ryotzz,killjoy,kon4n,skye,murizzz,raze,Win,PAIN
9638,13-04-21,Bind,BrinkssJ,raze,sunset,jett,NANZIN,sova,flainzz,killjoy,koé,omen,SH,pepa,omen,matheuzin,sova,ryotzz,killjoy,murizzz,raze,kon4n,skye,Win,PAIN
9639,13-04-21,Haven,Ant,reyna,Docks,sova,Gabriel Infiel,omen,pollo,raze,dio9x,cypher,BD,wilfps,cypher,FLG1,sova,vhz,jett,Fatal,raze,rood,omen,Win,END
9640,13-04-21,Ascent,pollo,raze,Docks,sova,Ant,killjoy,Gabriel Infiel,astra,dio9x,skye,BD,vhz,jett,Fatal,raze,rood,astra,FLG1,sova,wilfps,viper,Lose,END
9641,13-04-21,Split,pollo,raze,Gabriel Infiel,omen,Docks,cypher,Ant,sage,dio9x,skye,BD,vhz,jett,wilfps,killjoy,rood,omen,Fatal,raze,FLG1,breach,Lose,END
9642,13-04-21,Bind,wzL,sova,leozx,raze,JotaM,omen,g1o,reyna,blake,cypher,VAMM,gustt1nha,sova,tuyz,sage,Biscoit1n,viper,pavel,raze,rst,astra,Win,IMP
9643,13-04-21,Icebox,JotaM,viper,g1o,reyna,leozx,jett,blake,sage,wzL,sova,VAMM,tuyz,raze,Biscoit1n,viper,gustt1nha,sova,pavel,skye,rst,sage,Win,IMP
9644,13-04-21,Haven,Mazin,raze,dgzin,jett,v1nny,sova,pancada,omen,fuzari,cypher,B4,silentzz,raze,luqz,sova,DMT,jett,cmtJ,omen,bzkA,cypher,Lose,HPW
9645,13-04-21,Ascent,Mazin,raze,v1nny,sova,fuzari,killjoy,pancada,omen,dgzin,jett,B4,luqz,sova,silentzz,raze,DMT,jett,cmtJ,omen,bzkA,killjoy,Win,HPW
9646,13-04-21,Icebox,fuzari,sage,dgzin,jett,pancada,omen,Mazin,raze,v1nny,sova,B4,luqz,sova,DMT,jett,bzkA,sage,silentzz,raze,cmtJ,omen,Win,HPW
9647,13-04-21,Ascent,BrinkssJ,sage,NANZIN,sova,sunset,jett,flainzz,killjoy,koé,omen,SH,francez,raze,BELKY,astra,fluyr,sova,furq,killjoy,Enjoy,breach,Lose,DLWZK
9648,13-04-21,Split,BrinkssJ,raze,sunset,jett,koé,sage,flainzz,killjoy,NANZIN,omen,SH,fluyr,viper,francez,raze,furq,killjoy,BELKY,astra,Enjoy,sage,Lose,DLWZK
9649,15-04-21,Ascent,Frosty,raze,eVoL,jett,tdawgg,omen,Waltz,sova,Jben,killjoy,RECO,cheatcode,reyna,Kasche,killjoy,Mazza,sova,Benevolence,jett,Drakious,omen,Lose,ICON
9650,15-04-21,Bind,Waltz,sova,eVoL,jett,tdawgg,omen,Frosty,raze,Jben,cypher,RECO,Mazza,sova,Kasche,viper,cheatcode,raze,Benevolence,sage,Drakious,astra,Lose,ICON
9651,13-04-21,Icebox,FLG1,sova,rood,omen,vhz,jett,wilfps,sage,Fatal,raze,END,chunbs,reyna,bardek,sage,fpX,sova,jzz,jett,Retroyd,viper,Lose,RATA
9652,13-04-21,Ascent,Fatal,raze,vhz,jett,FLG1,sova,wilfps,viper,rood,astra,END,chunbs,phoenix,jzz,jett,Retroyd,omen,bardek,killjoy,fpX,sova,Lose,RATA
9653,15-04-21,Ascent,origahmi,phoenix,axis,killjoy,rob,jett,crayon,sova,spoog,omen,SYNT,Venerated,jett,dsr,sova,Exalt,phoenix,XXiF,cypher,xCeeD,astra,Win,PK
9654,15-04-21,Bind,rob,raze,spoog,astra,crayon,sova,axis,killjoy,origahmi,skye,SYNT,Exalt,raze,XXiF,cypher,xCeeD,astra,dsr,sova,Venerated,jett,Win,PK
9655,15-04-21,Haven,dustyyxo,phoenix,Nahr Alma,jett,sneezuko,omen,Zickydi,sova,Endless,killjoy,WHOM,chicago,phoenix,smL,cypher,VolcaN,jett,AntoL,sova,Swifts,omen,Win,AE
9656,15-04-21,Ascent,Nahr Alma,jett,dustyyxo,reyna,Endless,killjoy,Zickydi,sova,sneezuko,omen,WHOM,chicago,phoenix,VolcaN,jett,smL,killjoy,AntoL,sova,Swifts,omen,Win,AE
9657,15-04-21,Ascent,Neon,jett,Dubbin,sova,Nick,omen,Avxrsive,phoenix,Aiko,killjoy,DNAD,instinct,raze,hydra,phoenix,intox,killjoy,dev,sova,Welshy,astra,Lose,SLMY
9658,15-04-21,Icebox,Avxrsive,reyna,Nick,sage,Neon,jett,Dubbin,sova,Aiko,viper,DNAD,Welshy,viper,hydra,sage,dev,sova,intox,killjoy,instinct,raze,Win,SLMY
9659,15-04-21,Haven,Neon,jett,Dubbin,sova,Avxrsive,phoenix,Nick,omen,Aiko,cypher,DNAD,Welshy,astra,intox,cypher,instinct,raze,dev,sova,hydra,breach,Win,SLMY
9660,15-04-21,Ascent,stifler,phoenix,pandez,jett,hiqup,killjoy,Burton,sova,Fusion,astra,EVEN,Shora,killjoy,Shootah,jett,Neprix,omen,flavor,sova,Vinny,raze,Win,ZEST
9661,15-04-21,Bind,stifler,raze,Burton,sova,pandez,skye,hiqup,killjoy,Fusion,astra,EVEN,Shora,cypher,Neprix,astra,Vinny,raze,Shootah,phoenix,flavor,sova,Win,ZEST
9662,15-04-21,Ascent,Deku,killjoy,Frog,sova,LostBlazzer,omen,Carrot,phoenix,J0J0,jett,CHIL,HUYNH,jett,Shawn,reyna,gMd,omen,MkaeL,sova,koosta,killjoy,Win,GEN
9663,15-04-21,Haven,Deku,killjoy,J0J0,jett,Carrot,breach,Frog,sova,LostBlazzer,omen,CHIL,HUYNH,jett,gMd,omen,koosta,cypher,Shawn,phoenix,MkaeL,sova,Win,GEN
9664,15-04-21,Haven,OriginMemes,omen,nivek,jett,manual,cypher,Hopper,phoenix,ExciteMVP,sova,STAR,rise,omen,bENITA,sova,Chobo,phoenix,Maddie,jett,Naomi,cypher,Lose,CLG
9665,15-04-21,Icebox,Hopper,reyna,nivek,jett,manual,sage,OriginMemes,omen,ExciteMVP,sova,STAR,Maddie,jett,bENITA,sova,Chobo,raze,rise,sage,Naomi,viper,Lose,CLG
9666,15-04-21,Icebox,Matriix,sage,Mando,jett,Boogie,omen,vexxey,raze,Rusher,sova,ODDY,reach,jett,trisk,reyna,dynamic,astra,cky,sage,PROD,sova,Win,BRIM
9667,15-04-21,Ascent,Mando,jett,Rusher,sova,Matriix,killjoy,Boogie,omen,vexxey,phoenix,ODDY,reach,jett,dynamic,sage,trisk,raze,PROD,sova,cky,omen,Win,BRIM
9668,15-04-21,Icebox,maudlin,reyna,Kryot,sova,akairo,sage,ender,jett,Riyadh,omen,UNPR,Retun,jett,Muusshy,raze,Havictus,skye,kammellxd,astra,Phaedrus,sage,Win,NBKS
9669,15-04-21,Ascent,ender,jett,Riyadh,omen,akairo,reyna,Kryot,killjoy,maudlin,sova,UNPR,Retun,jett,kammellxd,killjoy,Muusshy,breach,Havictus,sova,Phaedrus,omen,Win,NBKS
9670,15-04-21,Bind,cloud,skye,Snow,sova,artinny,raze,P I G G Y,astra,NamesPeter,sage,FBM,curry,viper,Sayaplayer,phoenix,autimatic,cypher,Skadoodle,astra,DaZeD,sova,Win,T1
9671,15-04-21,Haven,artinny,raze,P I G G Y,astra,NamesPeter,cypher,Snow,sova,cloud,skye,FBM,curry,killjoy,autimatic,raze,DaZeD,sova,Sayaplayer,omen,Skadoodle,astra,Win,T1
9672,15-04-21,Split,Dubz,omen,Huythins,jett,nsane,cypher,chiwu,skye,GoodGuyVira,sage,ARES,Agr0,raze,FireBallOps,jett,TonyV,astra,Shifty,killjoy,Carbyn,breach,Win,EXOT
9673,15-04-21,Ascent,nsane,cypher,chiwu,reyna,Dubz,omen,Huythins,jett,GoodGuyVira,sova,ARES,FireBallOps,raze,TonyV,astra,Carbyn,killjoy,Agr0,sova,Shifty,breach,Win,EXOT
9674,15-04-21,Haven,control,phoenix,Messy,sova,spring,omen,Remiix,cypher,kc,jett,THE,Abram,phoenix,Kjewls,sova,mags,sage,wokez,astra,Dark3st,cypher,Win,PROJ
9675,15-04-21,Ascent,control,reyna,kc,jett,spring,omen,Remiix,killjoy,Messy,sova,THE,Dark3st,sage,Abram,killjoy,Kjewls,sova,wokez,astra,mags,raze,Lose,PROJ
9676,15-04-21,Bind,Messy,sova,control,phoenix,Remiix,cypher,kc,raze,spring,omen,THE,wokez,astra,Kjewls,sova,Dark3st,raze,mags,viper,Abram,cypher,Win,PROJ
9677,15-04-21,Ascent,deViaNT,reyna,fragg,killjoy,Rackzzz,omen,Rex0,sova,Soul,jett,DEF,riku,jett,Nanners,sage,Berghy,omen,GMAN,viper,wiLLzki,sova,Win,TB
9678,15-04-21,Icebox,Soul,jett,deViaNT,raze,Rackzzz,astra,fragg,viper,Rex0,skye,DEF,riku,jett,Berghy,viper,GMAN,sage,wiLLzki,sova,Nanners,raze,Win,TB
9679,15-04-21,Ascent,Lyoko,phoenix,iDrinkJuice,sova,churro,jett,Shifty,omen,phoon,killjoy,EXP,Jerk,raze,Rejante,astra,paranoid,viper,KP,sage,pugstar,sova,Win,RFD
9680,15-04-21,Split,iDrinkJuice,raze,churro,viper,phoon,reyna,Lyoko,astra,Shifty,breach,EXP,Jerk,raze,paranoid,jett,pugstar,sage,Rejante,killjoy,KP,omen,Win,RFD
9681,15-04-21,Haven,face,jett,Bao,omen,Kaiwen,cypher,Mars,phoenix,demon time,sova,UNIV,Enjoy,jett,Potatoe,omen,exodia,cypher,nsT,sova,UNSHAKEN,phoenix,Win,ZMM
9682,15-04-21,Ascent,face,jett,Bao,omen,Kaiwen,killjoy,Mars,phoenix,demon time,sova,UNIV,UNSHAKEN,reyna,Potatoe,omen,nsT,sova,exodia,killjoy,Enjoy,jett,Win,ZMM
9683,15-04-21,Ascent,kyk,jett,aaron,killjoy,giga,omen,bty,sova,Remy,phoenix,IVY,LeviathanAG,sova,Governor,phoenix,n4ts,killjoy,koalanoob,jett,gucc107,omen,Win,EZ5
9684,15-04-21,Icebox,kyk,jett,Remy,raze,bty,sage,giga,omen,aaron,killjoy,IVY,koalanoob,jett,gucc107,omen,n4ts,killjoy,Governor,sage,LeviathanAG,sova,Win,EZ5
9685,15-04-21,Ascent,Feaskh,omen,avery,cypher,JPWilker,jett,ShadoW,phoenix,ARES,sova,SLU,powa,jett,Nosyy,breach,Whisel,killjoy,Dragon,omen,bam,sova,Win,UCF
9686,15-04-21,Haven,Feaskh,omen,ShadoW,phoenix,avery,cypher,ARES,sova,JPWilker,reyna,SLU,Nosyy,phoenix,Whisel,killjoy,Dragon,omen,powa,jett,bam,sova,Win,UCF
9687,15-04-21,Bind,12pk,killjoy,sukhdeep,raze,AlphaFly,phoenix,LuckyLeader,omen,Eletrik,sova,HEAD,KOLER,cypher,TiGG,raze,jammyz,viper,Oderus,sova,supamen,astra,Win,BC
9688,15-04-21,Ascent,Eletrik,sova,12pk,killjoy,AlphaFly,omen,LuckyLeader,jett,sukhdeep,reyna,HEAD,supamen,omen,TiGG,raze,jammyz,viper,Oderus,sova,KOLER,cypher,Win,BC
9689,15-04-21,Bind,Chickabob,sova,nihhk,jett,corrosion,raze,kru,cypher,Fearozen,omen,NO K,ban,reyna,C0M,raze,psalm,sova,geeza,cypher,BRANTED,omen,Win,SQUI
9690,15-04-21,Haven,corrosion,reyna,Fearozen,omen,nihhk,jett,kru,cypher,Chickabob,sova,NO K,C0M,phoenix,ban,jett,BRANTED,omen,psalm,sova,geeza,cypher,Win,SQUI
9691,15-04-21,Split,zeldris,raze,Tangy,brimstone,Salmon,phoenix,Yexz,sage,SleeZy,cypher,VANC,Kyro,jett,Moechilla,sage,mina,raze,zambie,astra,cevv,breach,Win,OOKE
9692,15-04-21,Ascent,Trensiq,raze,nomeL,jett,Prizz,killjoy,Heero,sova,randomnoob,astra,DELU,Kepraj,sova,Kyris,jett,ImJustDevin,omen,Karizmah,breach,tazix,killjoy,Win,YFP
9693,15-04-21,Bind,Heero,sova,Trensiq,raze,Prizz,killjoy,randomnoob,astra,nomeL,phoenix,DELU,Kepraj,sova,ImJustDevin,omen,tazix,raze,Kyris,jett,Karizmah,breach,Lose,YFP
9694,15-04-21,Haven,Trensiq,raze,Heero,sova,nomeL,jett,randomnoob,omen,Prizz,cypher,DELU,tazix,phoenix,Kepraj,sova,Kyris,jett,ImJustDevin,omen,Karizmah,cypher,Lose,YFP
9695,15-04-21,Haven,S2A,sova,widdout,omen,Tayz,phoenix,Doomguy,cypher,Taxyk,jett,D2E,carlos,raze,pureVNS,omen,Jet,jett,witness,sova,Reality,cypher,Win,SEEK
9696,15-04-21,Ascent,Tayz,phoenix,Doomguy,cypher,Taxyk,jett,S2A,sova,widdout,omen,D2E,carlos,raze,Reality,killjoy,pureVNS,omen,Jet,skye,witness,sova,Win,SEEK
9697,15-04-21,Ascent,nothsA,phoenix,SLAY LIKE SACHE,sova,External,omen,tic,sage,fever,cypher,GOLD,dubie,breach,Bekim,jett,Blahst,omen,kipp,sova,Okin,killjoy,Win,WAVE
9698,15-04-21,Split,nothsA,raze,tic,jett,fever,cypher,External,omen,SLAY LIKE SACHE,breach,GOLD,Bekim,viper,Okin,raze,Blahst,astra,dubie,breach,kipp,sage,Win,WAVE
9699,15-04-21,Haven,Julian,phoenix,yungwildfueg0,jett,hoot,cypher,flikker,omen,yeg,sova,VEGG,jacobson,cypher,JPOW,jett,callmecresto,omen,oni,phoenix,ren,sova,Win,INTE
9700,15-04-21,Ascent,hoot,cypher,yungwildfueg0,jett,Julian,phoenix,flikker,omen,yeg,sova,VEGG,callmecresto,omen,oni,phoenix,ren,sova,JPOW,jett,jacobson,cypher,Win,INTE
9701,15-04-21,Bind,Lime,jett,WonIN,raze,mai,omen,anzusimp,viper,wenge,sova,DOWN,tex,jett,eeiu,sova,daps,killjoy,ANDROID,phoenix,s0m,omen,Win,NRG
9702,15-04-21,Haven,anzusimp,cypher,mai,reyna,Lime,jett,wenge,omen,WonIN,sova,DOWN,ANDROID,reyna,eeiu,sova,daps,astra,tex,jett,s0m,cypher,Win,NRG
9703,15-04-21,Bind,miniature,skye,Bankroft,viper,Dani,sova,Sofa,astra,DBK,raze,S2P,AR5,phoenix,HOOLiGN,raze,Dreamz,killjoy,Laxxy,astra,Toast,sova,Lose,DV
9704,15-04-21,Ascent,miniature,killjoy,DBK,raze,Sofa,astra,Bankroft,sage,Dani,sova,S2P,Laxxy,astra,HOOLiGN,cypher,Toast,sova,Dreamz,breach,AR5,jett,Lose,DV
9705,15-04-21,Icebox,dagger,sage,LeViperrr,sova,jjjoshy,killjoy,zerona,viper,kyd1n,raze,HYPO,Grego,raze,witmer,jett,Kurt,sova,Ninja,viper,Morgausse,sage,Win,TI
9706,15-04-21,Ascent,LeViperrr,sova,dagger,phoenix,jjjoshy,killjoy,kyd1n,jett,zerona,omen,HYPO,witmer,jett,Grego,breach,Morgausse,omen,Kurt,sova,Ninja,killjoy,Win,TI
9707,15-04-21,Ascent,FRANXX,omen,taz,reyna,Kendoza,jett,kaizen,killjoy,jarosa,sova,AKUM,tetchra,phoenix,Brando,sova,Tsuya,jett,flyuh,killjoy,ZK,astra,Win,AKEL
9708,15-04-21,Haven,taz,reyna,FRANXX,omen,Kendoza,jett,kaizen,cypher,jarosa,sova,AKUM,Brando,sova,ZK,astra,Tsuya,jett,tetchra,phoenix,flyuh,cypher,Win,AKEL
9709,15-04-21,Bind,elicitations,raze,kangM1,cypher,moobs,reyna,coal,sova,rubzki,omen,DABA,Lazee,raze,Affect,sova,TAYKEE,breach,MateNiles,astra,Ziggy,viper,Lose,NORC
9710,15-04-21,Ascent,moobs,reyna,coal,sova,elicitations,raze,kangM1,omen,rubzki,killjoy,DABA,Ziggy,killjoy,TAYKEE,breach,Affect,sova,Lazee,jett,MateNiles,astra,Lose,NORC
9711,15-04-21,Ascent,userdch,killjoy,Legend,jett,Invert,raze,Virginia,sage,BigSky,omen,WANT,Lin,jett,iKoniK,killjoy,EleyTY,breach,snxper,sova,Apoth,astra,Win,VRT
9712,15-04-21,Icebox,Virginia,sage,Invert,raze,userdch,killjoy,Legend,jett,BigSky,omen,WANT,Apoth,sage,Lin,jett,EleyTY,viper,iKoniK,killjoy,snxper,skye,Win,VRT
9713,15-04-21,Ascent,dior,astra,ZerG,sova,FRIZZY,skye,Fr0m,killjoy,xternal,raze,EXOD,ScrewFace,jett,Andersin,astra,d1msumboi,killjoy,Ange,raze,Harmon,sova,Win,KK
9714,15-04-21,Bind,dior,astra,ZerG,sova,xternal,raze,FRIZZY,phoenix,Fr0m,killjoy,EXOD,Ange,phoenix,ScrewFace,raze,Andersin,astra,Harmon,sova,d1msumboi,viper,Win,KK
9715,15-04-21,Icebox,nekken,sova,1DNVR,reyna,Fizz,omen,zemnoz,raze,Sam Gaming,sage,GOOF,vital,raze,Aura,skye,cavern,sova,RKTA,sage,thiief,omen,Win,LUNC
9716,15-04-21,Ascent,1DNVR,omen,Fizz,sova,nekken,sage,Sam Gaming,killjoy,zemnoz,phoenix,GOOF,Aura,phoenix,RKTA,killjoy,thiief,astra,cavern,sova,vital,raze,Win,LUNC
9717,15-04-21,Haven,Dreylo,sova,Arec,omen,YJS,phoenix,SHNOZERBULLDOZER,sage,RimkaXd,cypher,BIG,Temperature,cypher,clawdia,omen,Osias,sova,ALEKSANDAR,raze,potter,breach,Win,EG
9718,15-04-21,Icebox,YJS,reyna,RimkaXd,sage,Arec,jett,Dreylo,sova,SHNOZERBULLDOZER,omen,BIG,clawdia,omen,ALEKSANDAR,raze,Osias,viper,Temperature,sage,potter,sova,Win,EG
9719,15-04-21,Split,mikshak,cypher,k0yzu,sage,SattyFPS,breach,Malyvor,astra,Freyholtz,raze,CAD,thief,raze,YaBoiDre,jett,aproto,sage,stellar,astra,moose,breach,Win,LG
9720,15-04-21,Ascent,Freyholtz,reyna,mikshak,cypher,Malyvor,omen,SattyFPS,sova,k0yzu,sage,CAD,YaBoiDre,phoenix,thief,raze,stellar,astra,aproto,killjoy,moose,sova,Win,LG
9721,15-04-21,Ascent,Ignite,sova,ecology,astra,WicK,killjoy,killua,raze,flood,sage,AQUA,AJ,jett,brisk,sova,rev0h,killjoy,ToastyUnicorns,omen,JGM,breach,Win,ARCH
9722,15-04-21,Bind,Ignite,raze,ecology,astra,flood,sage,WicK,viper,killua,sova,AQUA,AJ,raze,JGM,sage,ToastyUnicorns,astra,rev0h,viper,brisk,sova,Win,ARCH
9723,15-04-21,Bind,Ali,phoenix,flare,raze,twice,cypher,MinerKid24,sova,smooty,omen,OW R,Unholykid,phoenix,traekS,sova,Jaomock,omen,dip,sage,zill,raze,Lose,BLAH
9724,15-04-21,Icebox,twice,killjoy,Ali,sage,flare,jett,MinerKid24,sova,smooty,omen,OW R,dip,sage,Jaomock,omen,zill,jett,traekS,skye,Unholykid,killjoy,Win,BLAH
9725,15-04-21,Split,flare,raze,twice,cypher,Ali,jett,smooty,omen,MinerKid24,sage,OW R,zill,raze,Jaomock,killjoy,dip,sage,Unholykid,breach,traekS,astra,Win,BLAH
9726,15-04-21,Ascent,vexel,sova,arjohn,jett,wOBBS,omen,Yung Gabesu,phoenix,2RUSH,killjoy,RANC,zekken,sova,King,killjoy,Jangler,astra,Menace,raze,Precision,skye,Win,NBL
9727,15-04-21,Bind,Yung Gabesu,yoru,wOBBS,omen,2RUSH,cypher,arjohn,raze,vexel,sova,RANC,Precision,skye,King,reyna,Jangler,omen,Menace,yoru,zekken,jett,Win,NBL
9728,15-04-21,Ascent,kronos,omen,6pack,killjoy,wraith,jett,Neat,sage,BaTz,sova,D2E,ShoukR,jett,monSi,astra,khanartist,phoenix,BlackHeart,sova,nedg,killjoy,Lose,303
9729,15-04-21,Haven,wraith,jett,BaTz,sova,Neat,breach,6pack,cypher,kronos,omen,D2E,nedg,killjoy,ShoukR,jett,BlackHeart,sova,monSi,astra,khanartist,phoenix,Lose,303
9730,15-04-21,Icebox,Snake,jett,Nightz,raze,Secrets,sage,Chromium,sova,iSpoopy,omen,OHIO,bang,raze,Boostio,jett,brawk,viper,justinovah,sage,Derrek,sova,Win,OTW
9731,15-04-21,Bind,Secrets,sova,Snake,jett,iSpoopy,omen,Chromium,killjoy,Nightz,raze,OHIO,brawk,skye,bang,raze,Boostio,astra,Derrek,sova,justinovah,sage,Win,OTW
9732,15-04-21,Icebox,Resnam,skye,Trauhmatic,sova,DmaL,jett,Apqa,sage,RandomX,viper,MEAN,Bape,jett,gozo,cypher,SpencerAL,sage,smiley,viper,head eyes,sova,Lose,TITA
9733,15-04-21,Bind,LordKnight,sova,5am,omen,maki,reyna,Miruux,raze,Rona,cypher,NIGH,HIA,raze,Trill,skye,bearkun,sage,figment,sova,Rustun,astra,Win,SUP
9734,15-04-21,Ascent,LordKnight,sova,maki,jett,5am,omen,Rona,killjoy,Miruux,phoenix,NIGH,HIA,phoenix,bearkun,killjoy,Trill,sage,figment,sova,Rustun,astra,Win,SUP
9735,15-04-21,Ascent,Lyt,killjoy,trunkZ,jett,Philip,sova,f1ukie,reyna,Dykaz,astra,NEUT,dazzLe,raze,chase,phoenix,kaplan,sova,silenx,omen,payen,cypher,Win,GHOST
9736,15-04-21,Haven,Lyt,cypher,trunkZ,jett,f1ukie,reyna,Philip,raze,Dykaz,astra,NEUT,dazzLe,raze,chase,phoenix,silenx,omen,payen,cypher,kaplan,sova,Win,GHOST
9737,15-04-21,Bind,Fusionzzz,jett,chills,raze,MikeyDoge,cypher,cLeaNeyy,omen,Sharky,breach,CRAF,foreplay,astra,Zebroe,sova,Playboi Joe,raze,nillyaz,skye,JUST_IN,sage,Win,GT
9738,15-04-21,Ascent,Fusionzzz,jett,MikeyDoge,sova,cLeaNeyy,omen,chills,raze,Sharky,killjoy,CRAF,Playboi Joe,jett,nillyaz,skye,JUST_IN,sage,Zebroe,sova,foreplay,astra,Win,GT
9739,15-04-21,Ascent,Brick,omen,enyaW,sova,snackmuncher,killjoy,RLINE,jett,Fox,breach,BOOS,Yoshii,jett,Awkua,sova,GLYPH,omen,Tillo,killjoy,Reformed,phoenix,Win,INSE
9740,15-04-21,Bind,RLINE,reyna,Fox,jett,snackmuncher,cypher,enyaW,sova,Brick,omen,BOOS,Reformed,jett,GLYPH,omen,Tillo,cypher,Awkua,sova,Yoshii,raze,Win,INSE
9741,15-04-21,Ascent,POISED,omen,Shanks,jett,c4Lypso,cypher,Showtime,sova,neptune,phoenix,RISE,Casblood18,sova,Hira,jett,chanse,phoenix,Envys,cypher,redo,omen,Lose,TLP
9742,15-04-21,Haven,Shanks,jett,c4Lypso,cypher,Showtime,sova,POISED,omen,neptune,phoenix,RISE,redo,omen,Hira,jett,Envys,cypher,Casblood18,sova,chanse,phoenix,Lose,TLP
9743,15-04-21,Split,wArpAtH,cypher,vaati,sage,ddzA,reyna,xck,raze,micA,omen,ALL,jmoh,jett,scourge,raze,Joseph,astra,fiziq,skye,Turnup,killjoy,Win,EU
9744,15-04-21,Ascent,vaati,sage,micA,omen,wArpAtH,skye,xck,killjoy,ddzA,jett,ALL,jmoh,jett,fiziq,sova,scourge,reyna,Turnup,killjoy,Joseph,astra,Win,EU
9745,25-04-21,Bind,xander,phoenix,BEAST,sova,Sh0ckwave,cypher,Danielesflo,raze,Clarenz,astra,6K,Mited,raze,theory,skye,BandiCoot,astra,Eldogor,killjoy,TwoPotz,jett,Win,BOM
9746,25-04-21,Icebox,xander,jett,BEAST,sova,Danielesflo,sage,Clarenz,omen,Sh0ckwave,killjoy,6K,theory,sova,Eldogor,killjoy,BandiCoot,jett,Mited,omen,TwoPotz,sage,Win,BOM
9747,25-04-21,Haven,leobas,sova,CrayZ,raze,lucasvade,cypher,zidduk,jett,ERMAAAK,omen,ATRO,gessito,breach,olzerr,omen,MT1,sova,delusion,cypher,raizen,raze,Lose,META
9748,25-04-21,Bind,CrayZ,raze,lucasvade,cypher,zidduk,jett,ERMAAAK,omen,leobas,sova,ATRO,delusion,cypher,olzerr,astra,MT1,sova,gessito,skye,raizen,raze,Win,META
